id,host_id,neighbourhood_cleansed,room_type,minimum_nights,review_scores_rating
643237044233391664,65239664,PORTA ROMANA,Entire home/apt,3,5.0
640965290478735364,406331024,LORETO,Private room,1,4.77
643253136157151764,462837025,NAVIGLI,Entire home/apt,4,
643275985098073209,7349534,XXII MARZO,Entire home/apt,365,5.0
640968960483244380,127483033,VILLAPIZZONE,Private room,3,5.0
640989355444974054,36775299,DE ANGELI - MONTE ROSA,Private room,1,4.67
643283140062506144,462845451,MAGENTA - S. VITTORE,Entire home/apt,2,4.8
643317446952124808,435206435,NIGUARDA - CA' GRANDA,Entire home/apt,2,
640991806610923279,20549394,VILLAPIZZONE,Private room,1,5.0
641000114164677511,406331024,LORETO,Private room,1,4.82
643388879190420309,90809220,BARONA,Private room,1,3.67
643468237958240500,9718393,ORTOMERCATO,Private room,1,5.0
643533422733279298,6046347,STADERA,Private room,5,5.0
641023145416759974,4417813,VIGENTINA,Entire home/apt,1,3.63
643543951745012219,28174972,MACIACHINI - MAGGIOLINA,Entire home/apt,2,4.67
641066022187245557,462349174,GUASTALLA,Entire home/apt,30,4.95
643725936158056766,181255620,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.7
641079329780305424,462352144,PARCO LAMBRO - CIMIANO,Entire home/apt,2,4.89
643812822235478223,10188709,GHISOLFA,Entire home/apt,2,5.0
641088233830749067,63752942,TICINESE,Entire home/apt,2,4.9
643836452902983652,1659643,WASHINGTON,Entire home/apt,1,
641106827514261264,113222406,ISOLA,Entire home/apt,1,4.89
643861920046640420,9875815,DUOMO,Entire home/apt,2,4.88
641130719848153889,376246294,SARPI,Entire home/apt,1,4.81
643872652661049383,18593362,GUASTALLA,Entire home/apt,3,4.55
641146926604145822,262198914,STADERA,Private room,2,
643898511157527942,306512759,TICINESE,Private room,2,4.91
641160213481455101,462373147,AFFORI,Entire home/apt,29,4.75
644011345322817523,87732103,BICOCCA,Entire home/apt,3,
644029220166429054,2504885,NAVIGLI,Entire home/apt,2,4.6
641209013516238293,45907004,UMBRIA - MOLISE,Private room,1,5.0
644071157318784487,63866915,BUENOS AIRES - VENEZIA,Entire home/apt,1,
644120123283611898,463062187,XXII MARZO,Entire home/apt,28,5.0
641277757638065612,5296105,WASHINGTON,Entire home/apt,1,4.69
644155334440680371,102068558,MECENATE,Private room,2,5.0
644190056197268701,59038821,XXII MARZO,Entire home/apt,2,4.0
641281385803159960,154075505,TICINESE,Entire home/apt,2,5.0
644242172708290524,43677869,SARPI,Entire home/apt,3,4.2
641302131613821901,462411978,AFFORI,Entire home/apt,3,4.94
641334119766281221,461554631,NAVIGLI,Entire home/apt,2,4.94
644561043678306607,32355222,S. CRISTOFORO,Private room,1,4.71
641338291199828781,3295911,LODI - CORVETTO,Private room,1,
641603853695361212,63191555,TICINESE,Entire home/apt,1,4.33
644581015865709338,455046335,TRENNO,Private room,2,4.97
641619144416540454,248410385,BRERA,Entire home/apt,3,4.94
644590671241399880,70812360,NAVIGLI,Entire home/apt,2,
641624471943621084,462054122,LORETO,Shared room,1,4.17
644598362377975147,463176810,PARCO LAMBRO - CIMIANO,Entire home/apt,1,4.9
641692344769147900,17817757,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.96
644617144745064811,452998529,ROGOREDO,Private room,2,4.95
644644157034900215,142182965,BRERA,Entire home/apt,1,4.67
644647931158206461,455046335,TRENNO,Private room,1,5.0
641710766994689279,102986414,GIAMBELLINO,Entire home/apt,5,4.33
644655565377932550,178003316,ISOLA,Shared room,1,5.0
644693113307092371,27693585,BRERA,Entire home/apt,1,4.27
641712203424019432,9025189,PORTA ROMANA,Entire home/apt,1,4.57
644733626563772257,21754562,MUGGIANO,Entire home/apt,30,5.0
644742777774741172,442968549,DE ANGELI - MONTE ROSA,Entire home/apt,1,4.72
641716546984663606,71467621,GHISOLFA,Entire home/apt,1,4.96
644764503505852817,37352568,UMBRIA - MOLISE,Entire home/apt,1,4.87
641765042153165188,14743308,GRECO,Entire home/apt,1,5.0
644811337337446934,18621641,TRE TORRI,Entire home/apt,3,4.75
641781622415459450,20057519,VIALE MONZA,Entire home/apt,2,4.36
644815695059862955,431986242,AFFORI,Entire home/apt,1,4.67
641790116670340682,30824404,GRECO,Entire home/apt,3,5.0
641793673507835347,33973736,BUENOS AIRES - VENEZIA,Entire home/apt,4,4.8
644862774066447930,104206531,GRECO,Entire home/apt,2,
641831578383571944,425354883,TICINESE,Entire home/apt,2,4.5
644929227729438636,462411978,COMASINA,Entire home/apt,3,4.95
641844923893739188,29235912,SARPI,Entire home/apt,2,5.0
644938598011291992,9002845,XXII MARZO,Entire home/apt,12,5.0
644939389870721369,222366224,FORZE ARMATE,Private room,3,4.0
641850416807100925,77944950,UMBRIA - MOLISE,Entire home/apt,2,4.72
641866404355499237,354394121,GUASTALLA,Entire home/apt,2,4.88
644951483382855324,218654953,DUOMO,Entire home/apt,1,4.86
644963901845525356,463273008,ISOLA,Entire home/apt,2,4.98
644975900248728248,33628742,ISOLA,Entire home/apt,2,4.65
641911215249422623,348017036,GHISOLFA,Private room,1,
641940217037303193,3759015,LORETO,Entire home/apt,1,5.0
645280777687806891,430418256,PADOVA,Entire home/apt,2,4.79
641955271943212788,146070510,LODI - CORVETTO,Entire home/apt,1,5.0
645335860524934374,116503312,COMASINA,Entire home/apt,1,5.0
641996524367760416,46660313,PORTELLO,Entire home/apt,2,5.0
645486407789370015,138211392,SARPI,Entire home/apt,4,4.5
642003424376449048,30252599,SELINUNTE,Entire home/apt,1,5.0
645517290310155601,276248169,BUENOS AIRES - VENEZIA,Private room,30,
645524069924497381,276248169,BUENOS AIRES - VENEZIA,Private room,30,4.0
642078269013748592,9500508,VIALE MONZA,Entire home/apt,2,4.86
645535286444744741,276248169,BUENOS AIRES - VENEZIA,Private room,30,
642090958489634727,16334159,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.5
645711241471686791,291079698,NIGUARDA - CA' GRANDA,Entire home/apt,3,4.7
642397267405666986,25984541,GUASTALLA,Entire home/apt,1,4.72
645977947019024960,57275151,COMASINA,Entire home/apt,2,4.0
646046806577137322,143382306,MAGGIORE - MUSOCCO,Shared room,2,4.8
642438031451787815,38739915,NAVIGLI,Private room,4,5.0
642442662735570814,33480144,PORTA ROMANA,Entire home/apt,2,4.37
646066681078177470,460846210,FARINI,Shared room,2,4.96
642455813931068861,2504885,AFFORI,Entire home/apt,2,4.0
646088756191659961,8933492,TICINESE,Entire home/apt,2,5.0
642477202207315778,35631088,LORETO,Entire home/apt,2,4.82
646097554128244512,241690487,LORETO,Entire home/apt,1,5.0
646118021425533402,412659,ISOLA,Entire home/apt,2,5.0
642489765636792106,462647942,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.71
646137090939337808,1749204,S. CRISTOFORO,Private room,6,4.63
642524069629036367,6219520,TORTONA,Entire home/apt,3,5.0
642576628267144188,4978675,DERGANO,Entire home/apt,3,4.86
646181348527583282,464145,BARONA,Entire home/apt,1,
646254813413567289,14918482,GRECO,Entire home/apt,7,
642605252543299191,37018685,VIGENTINA,Entire home/apt,2,4.96
646344688524895462,481321,LODI - CORVETTO,Entire home/apt,2,4.99
646730431474851957,347515804,CENTRALE,Entire home/apt,1,4.71
642618385252191808,37716967,GUASTALLA,Entire home/apt,1,
646884115009083050,251596985,PORTA ROMANA,Private room,1,
647129909925014975,135207103,TORTONA,Entire home/apt,2,4.94
642631057807188985,140015520,S. CRISTOFORO,Entire home/apt,2,5.0
647477687965073788,494457983,XXII MARZO,Private room,2,4.0
642636436438183829,100359734,DE ANGELI - MONTE ROSA,Entire home/apt,2,4.93
647508838165649019,5863197,ISOLA,Entire home/apt,2,4.85
642649966537787448,5201754,LORENTEGGIO,Entire home/apt,6,4.83
647582776281700474,24627646,GIAMBELLINO,Private room,1,4.95
642653122029603636,382417190,ISOLA,Entire home/apt,1,1.0
642658119850311016,86998400,DUOMO,Entire home/apt,2,4.7
647603261029662929,101918082,VIALE MONZA,Entire home/apt,1,4.82
656200413332616213,465830424,NAVIGLI,Entire home/apt,3,4.7
642676455373968126,64648138,DUOMO,Entire home/apt,1,4.56
647638545008300353,5704049,GIAMBELLINO,Entire home/apt,10,
642680715126550772,350704823,MACIACHINI - MAGGIOLINA,Entire home/apt,1,4.87
647656122816427271,106181026,WASHINGTON,Entire home/apt,3,5.0
647719947509188302,463868835,CITTA' STUDI,Entire home/apt,1,4.83
656207024027853064,52113727,LODI - CORVETTO,Entire home/apt,7,5.0
647799685772080521,141321996,BRUZZANO,Entire home/apt,2,4.7
656211949421133542,43465539,ADRIANO,Private room,1,4.76
648156982039873760,9025189,XXII MARZO,Entire home/apt,1,4.3
656215152774262543,160345521,BRERA,Entire home/apt,1,4.74
648161671297099683,9236978,VIGENTINA,Entire home/apt,1,
656247236749680910,9442272,MAGENTA - S. VITTORE,Entire home/apt,2,4.89
648174120867373433,3981376,SARPI,Entire home/apt,1,4.89
656287421233010790,16366171,PADOVA,Entire home/apt,2,3.6
656328493848920903,465858083,CENTRALE,Entire home/apt,1,4.37
648187698701022333,116689436,STADERA,Entire home/apt,2,
656374937368769620,33480144,BRERA,Entire home/apt,2,4.85
648199432356889880,12660637,PORTA ROMANA,Entire home/apt,3,4.71
656385454055274959,61916674,RONCHETTO SUL NAVIGLIO,Entire home/apt,2,5.0
648233952734091881,401843367,GARIBALDI REPUBBLICA,Entire home/apt,1,4.36
656527124956734085,465912802,EX OM - MORIVIONE,Entire home/apt,3,
648256891236135369,27693585,VILLAPIZZONE,Entire home/apt,1,4.33
648278898876247996,7603472,S. CRISTOFORO,Entire home/apt,2,4.67
656557048578703362,465920207,MAGGIORE - MUSOCCO,Entire home/apt,1,5.0
656926914791894293,55415839,GRECO,Entire home/apt,1,5.0
648410750475001534,463391167,CENTRALE,Entire home/apt,3,4.82
648440597376883151,181596874,BANDE NERE,Entire home/apt,2,5.0
656965464431167606,356977111,TORTONA,Private room,1,5.0
648501576095513676,438230848,VIALE MONZA,Entire home/apt,2,5.0
657015763485059948,386231333,UMBRIA - MOLISE,Private room,2,4.55
648514257675407805,63515116,NIGUARDA - CA' GRANDA,Entire home/apt,1,4.67
657115218097347558,534489919,DERGANO,Entire home/apt,1,5.0
648999955988757660,6979378,TICINESE,Entire home/apt,1,4.96
657783663697650839,326449221,GARIBALDI REPUBBLICA,Entire home/apt,2,4.98
649073765579866799,175614867,GIAMBELLINO,Entire home/apt,2,
657802600620864758,36647913,BUENOS AIRES - VENEZIA,Entire home/apt,28,4.73
649080049732913656,401843367,DUOMO,Entire home/apt,1,4.31
649177506212439327,11151805,LORETO,Private room,2,4.85
657860461297000362,466166159,LORETO,Private room,1,4.44
649272586049005604,1245145,TICINESE,Shared room,30,5.0
649326378338862530,2247257,BRERA,Entire home/apt,1,4.7
657922161057396411,122986750,MAGENTA - S. VITTORE,Entire home/apt,4,
657992952404439100,25931353,GRECO,Entire home/apt,95,
649696491082475892,52560476,LORETO,Entire home/apt,1,5.0
658038951771178415,10588658,BUENOS AIRES - VENEZIA,Entire home/apt,2,4.92
649815414209564816,18978637,TIBALDI,Entire home/apt,3,5.0
658349655074183203,2504885,LORETO,Entire home/apt,2,4.17
650068966827028108,36031843,BUENOS AIRES - VENEZIA,Entire home/apt,2,4.42
658378742060452048,5638532,DERGANO,Entire home/apt,2,4.85
650372367402127944,10571602,SARPI,Private room,3,4.94
650389498062768633,169877566,LORETO,Private room,8,3.0
658471843490923194,356699862,MACIACHINI - MAGGIOLINA,Entire home/apt,2,4.78
650421737230762098,212182120,BAGGIO,Entire home/apt,1,5.0
650424498036266218,447518764,VILLAPIZZONE,Entire home/apt,1,4.29
658503346027482745,356699862,VILLAPIZZONE,Entire home/apt,2,4.8
650547198856461413,4417813,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.86
658718641877562809,194046282,PADOVA,Entire home/apt,1,4.54
650743681237348096,8383440,SARPI,Entire home/apt,3,5.0
651072503984632744,64169090,MACIACHINI - MAGGIOLINA,Entire home/apt,2,4.88
658722456433718118,218615653,SCALO ROMANA,Private room,2,4.54
651118654634087946,158317747,PADOVA,Entire home/apt,5,5.0
651187181140599582,437393710,SARPI,Entire home/apt,1,4.66
658741317087775064,73745527,VILLAPIZZONE,Entire home/apt,3,4.33
651402583995275328,9025189,NAVIGLI,Entire home/apt,1,4.71
659038004391334827,24138881,LORETO,Entire home/apt,1,4.74
651529455336055511,464775790,BANDE NERE,Private room,1,4.8
651801619835424910,20790709,PADOVA,Entire home/apt,3,4.8
659157925275691548,12821579,VIALE MONZA,Entire home/apt,2,4.88
651813708061760246,225516192,CITTA' STUDI,Entire home/apt,3,4.74
659194204868048636,36788421,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.55
659197874049490640,4240119,GHISOLFA,Entire home/apt,2,
652069461271490048,32744617,AFFORI,Entire home/apt,1,4.8
659204342272241142,162367724,SCALO ROMANA,Entire home/apt,1,4.31
659242804209717937,6777107,UMBRIA - MOLISE,Entire home/apt,2,4.86
652509380353441547,464960476,LORETO,Entire home/apt,4,4.85
659276484540921153,36788421,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.51
652581219022870669,425419358,BUENOS AIRES - VENEZIA,Entire home/apt,3,4.96
659276987311537384,4417813,SARPI,Entire home/apt,1,4.0
652604865153677315,459828935,DUOMO,Entire home/apt,1,4.86
659300570518065474,460057386,DUOMO,Private room,1,4.67
652621538069409554,352902453,BANDE NERE,Private room,28,5.0
652753806904584229,24398116,CENTRALE,Private room,7,4.56
652761133444467251,421096428,LORETO,Entire home/apt,1,4.25
659312651097210433,460057386,DUOMO,Private room,1,4.95
659315926411783692,460057386,DUOMO,Private room,1,4.33
652806414491826260,465031126,TIBALDI,Entire home/apt,2,4.15
652838425146469712,52104601,LORETO,Entire home/apt,2,4.91
659319429218654926,460057386,DUOMO,Private room,1,4.79
652972784414703900,1702711,BUENOS AIRES - VENEZIA,Entire home/apt,3,4.82
659323305423320937,460057386,DUOMO,Private room,1,5.0
659325832590673245,460057386,DUOMO,Private room,1,5.0
659492116098876959,190145024,RONCHETTO SUL NAVIGLIO,Private room,90,
653437842591201583,13300353,SARPI,Entire home/apt,2,5.0
659713936306786646,466667360,LORETO,Entire home/apt,4,4.75
653447188777204589,4862709,TIBALDI,Entire home/apt,2,5.0
659752916305267663,205774070,BANDE NERE,Private room,1,4.95
659771434717418259,76556384,FARINI,Entire home/apt,2,3.75
659773187637364969,258151374,STADERA,Entire home/apt,7,5.0
653460365410738721,56961561,BRERA,Entire home/apt,3,4.97
659842047981528183,17772012,STADERA,Entire home/apt,2,5.0
653460844364805150,401843367,SARPI,Entire home/apt,1,4.13
653580516952582261,361713632,PORTA ROMANA,Private room,1,4.8
659954495903819513,207076474,GUASTALLA,Entire home/apt,1,4.83
653745878478541212,122864583,NIGUARDA - CA' GRANDA,Entire home/apt,2,4.83
659956604523671598,207076474,GUASTALLA,Entire home/apt,1,4.33
659959204664024504,230140176,WASHINGTON,Entire home/apt,2,4.41
654074009516968752,17468949,CITTA' STUDI,Entire home/apt,5,
654142818760696447,308109801,XXII MARZO,Entire home/apt,1,5.0
659964384419690614,207076474,GUASTALLA,Entire home/apt,1,4.33
659984733024562247,188307235,TORTONA,Entire home/apt,1,4.61
654179877654074729,149512293,VIGENTINA,Entire home/apt,1,4.62
654181594885856290,465355718,BRERA,Entire home/apt,1,4.91
660016722772658635,75417111,CENTRALE,Entire home/apt,1,4.75
654212622310377681,232554577,MACIACHINI - MAGGIOLINA,Entire home/apt,3,4.81
660020996542809502,376246294,BRERA,Entire home/apt,1,4.72
660149576638826974,60897425,PAGANO,Entire home/apt,15,5.0
654224223334718063,282693603,AFFORI,Private room,1,4.67
654274962972583270,17655093,NAVIGLI,Entire home/apt,15,
660544509985585539,2026294,PORTA ROMANA,Entire home/apt,30,4.89
654373559570053002,181255620,NAVIGLI,Entire home/apt,2,4.74
660643573050384000,8934293,NAVIGLI,Entire home/apt,92,5.0
660693978775064792,859937,CENTRALE,Entire home/apt,3,4.97
654479264930885597,213099158,BUENOS AIRES - VENEZIA,Entire home/apt,2,
660942125140839546,116174867,XXII MARZO,Entire home/apt,1,4.69
654772661543535153,41558190,LODI - CORVETTO,Entire home/apt,3,4.79
661237412728646218,157889956,VIALE MONZA,Entire home/apt,1,4.92
654860999557453400,413884855,LORETO,Entire home/apt,1,4.9
654874659507015062,460019411,XXII MARZO,Entire home/apt,1,4.96
661391193391304558,27772228,MACIACHINI - MAGGIOLINA,Private room,4,
654948537852036691,2504885,UMBRIA - MOLISE,Entire home/apt,2,4.23
661401293336303804,230140176,SARPI,Entire home/apt,2,4.0
655025982925024866,409485946,SCALO ROMANA,Entire home/apt,2,4.94
661455297095423161,467086124,SELINUNTE,Entire home/apt,1,4.87
655040101460150909,24137528,DUOMO,Entire home/apt,3,5.0
661485900405969231,257509854,CENTRALE,Entire home/apt,1,4.86
655056268770396825,14717073,SARPI,Entire home/apt,2,4.9
661493422312263551,35702644,BANDE NERE,Entire home/apt,1,4.94
655075681539036389,322184272,GARIBALDI REPUBBLICA,Entire home/apt,2,4.88
655428966980181273,9025189,GHISOLFA,Entire home/apt,1,4.39
661503821833276510,157889956,PADOVA,Entire home/apt,1,4.86
655485058888207251,222366224,FORZE ARMATE,Entire home/apt,3,4.71
661914151436492309,467192246,XXII MARZO,Private room,1,4.84
655595833982239992,68474260,PADOVA,Private room,2,4.93
662146901164889600,347002893,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.2
662328671127335830,84405467,TIBALDI,Entire home/apt,3,5.0
655613687618448236,308109801,BRERA,Entire home/apt,1,5.0
655657564811072069,142182965,DUOMO,Entire home/apt,1,
662447583795303719,467320020,BOVISA,Private room,2,
655866533841837451,465765738,NAVIGLI,Entire home/apt,1,4.69
662696039783062089,101839090,DUOMO,Entire home/apt,1,
656140970954871422,103415044,DE ANGELI - MONTE ROSA,Private room,1,5.0
663751312571675046,10026034,DE ANGELI - MONTE ROSA,Entire home/apt,3,4.89
662743719857720599,467373450,QUINTO ROMANO,Entire home/apt,1,
663760215315480197,467646421,BRUZZANO,Entire home/apt,2,4.73
663787967550575199,65919542,CENTRALE,Entire home/apt,2,4.89
662855891936032942,39363532,DE ANGELI - MONTE ROSA,Entire home/apt,2,4.88
663419329809229796,27693585,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.33
663855819685774961,60807372,MAGGIORE - MUSOCCO,Entire home/apt,3,4.79
663457259323888010,27693585,BANDE NERE,Entire home/apt,1,3.33
664149300134684352,19050893,BRERA,Entire home/apt,2,5.0
663693229068044150,144357965,CENTRALE,Entire home/apt,1,4.67
664188498750164591,27693585,BANDE NERE,Entire home/apt,1,3.0
664263263920341097,27693585,DUOMO,Entire home/apt,1,3.14
663739452568303740,174909146,ISOLA,Entire home/apt,1,4.74
664271994817964160,455191220,DUOMO,Entire home/apt,1,4.5
671713361655608420,38985735,LODI - CORVETTO,Entire home/apt,2,4.9
671784503336598857,469684487,CITTA' STUDI,Entire home/apt,2,4.97
664276484863462562,205456559,LODI - CORVETTO,Entire home/apt,3,4.63
672253222614007219,104604503,DE ANGELI - MONTE ROSA,Entire home/apt,2,4.87
664380574970347152,209897132,MACIACHINI - MAGGIOLINA,Entire home/apt,2,4.65
672267183869142733,101729213,DUOMO,Entire home/apt,2,5.0
664437624556135081,9025189,SARPI,Entire home/apt,1,4.0
664818808266881315,27693585,BUENOS AIRES - VENEZIA,Entire home/apt,1,5.0
664819554397912830,27693585,PAGANO,Entire home/apt,1,3.0
672335180890547685,42180853,ISOLA,Private room,2,4.74
664852378021116328,463392831,CITTA' STUDI,Entire home/apt,1,4.94
672349452959295861,469806641,ISOLA,Entire home/apt,1,4.87
664870228023787737,147753790,CENTRALE,Entire home/apt,2,4.87
664885995139751157,50140059,DUOMO,Entire home/apt,1,4.96
672966085857553611,186043614,GIAMBELLINO,Entire home/apt,3,5.0
664896184843574144,36788421,BUENOS AIRES - VENEZIA,Entire home/apt,2,3.83
664989731323093604,8067654,NAVIGLI,Entire home/apt,1,4.44
673080102197414729,8534738,S. CRISTOFORO,Entire home/apt,2,4.86
673116326994981908,458276958,DE ANGELI - MONTE ROSA,Entire home/apt,1,4.96
665150992401842146,37386017,NAVIGLI,Entire home/apt,2,4.9
673182391237809865,7210236,LORETO,Entire home/apt,2,4.52
665631141500067756,459697001,CITTA' STUDI,Entire home/apt,1,4.92
